match_id,event_name,date,location,attendance ,result,fighter1,fighter2,winner,weight_class,title_fight,method,end_round,end_time
1978,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",13832,win,Chris Weidman,Tom Lawlor,Chris Weidman,Middleweight,f,SUB-D'Arce Choke,1,2:07
1979,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",13832,win,Gleison Tibau,Rafael Dos Anjos,Gleison Tibau,Lightweight,f,DEC-Split,3,5:00
1980,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",13832,win,Miguel Torres,Nick Pace,Miguel Torres,Bantamweight,f,DEC-Unanimous,3,5:00
1981,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",13832,win,Seth Baczynski,Matt Brown,Seth Baczynski,Welterweight,f,SUB-Guillotine Choke,2,0:42
1982,UFC 139: Shogun vs Henderson,2011-11-19,"San Jose, California, USA",13832,win,Danny Castillo,Shamar Bailey,Danny Castillo,Lightweight,f,KO/TKO-Punches,1,4:52
1983,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Michael Bisping,Jason Miller,Michael Bisping,Middleweight,f,KO/TKO-Knees,3,3:34
1984,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Diego Brandao,Dennis Bermudez,Diego Brandao,Featherweight,t,SUB-Armbar,1,4:51
1985,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,John Dodson,TJ Dillashaw,John Dodson,Bantamweight,t,KO/TKO-Punches,1,1:54
1986,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Tony Ferguson,Yves Edwards,Tony Ferguson,Lightweight,f,DEC-Unanimous,3,5:00
1987,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Johnny Bedford,Louis Gaudinot,Johnny Bedford,Bantamweight,f,KO/TKO-Knees,3,1:58
1988,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Marcus Brimage,Stephen Bass,Marcus Brimage,Featherweight,f,DEC-Unanimous,3,5:00
1989,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,John Albert,Dustin Pague,John Albert,Bantamweight,f,KO/TKO-Punches,1,1:09
1990,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Roland Delorme,Josh Ferguson,Roland Delorme,Bantamweight,f,SUB-Rear Naked Choke,3,0:22
1991,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Steven Siler,Josh Clopton,Steven Siler,Featherweight,f,DEC-Unanimous,3,5:00
1992,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,2011-12-03,"Las Vegas, Nevada, USA",1909,win,Bryan Caraway,Dustin Neace,Bryan Caraway,Featherweight,f,SUB-Rear Naked Choke,2,3:38
1993,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Jon Jones,Lyoto Machida,Jon Jones,Light Heavyweight,t,SUB-Guillotine Choke,2,4:26
1994,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Frank Mir,Minotauro Nogueira,Frank Mir,Heavyweight,f,SUB-Kimura,1,3:38
1995,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Rogerio Nogueira,Tito Ortiz,Rogerio Nogueira,Light Heavyweight,f,KO/TKO-Punches,1,3:15
1996,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Brian Ebersole,Claude Patrick,Brian Ebersole,Welterweight,f,DEC-Split,3,5:00
1997,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Chan Sung Jung,Mark Hominick,Chan Sung Jung,Featherweight,f,KO/TKO-Punch,1,0:07
1998,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Igor Pokrajac,Krzysztof Soszynski,Igor Pokrajac,Light Heavyweight,f,KO/TKO-Punches,1,0:35
1999,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Costas Philippou,Jared Hamman,Costas Philippou,Middleweight,f,KO/TKO-Punches,1,3:11
2000,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Dennis Hallman,John Makdessi,Dennis Hallman,Lightweight,f,SUB-Rear Naked Choke,1,2:58
2001,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Yves Jabouin,Walel Watson,Yves Jabouin,Bantamweight,f,DEC-Split,3,5:00
2002,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Mark Bocek,Nik Lentz,Mark Bocek,Lightweight,f,DEC-Unanimous,3,5:00
2003,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,Jake Hecht,Rich Attonito,Jake Hecht,Welterweight,f,KO/TKO-Elbows,2,1:10
2004,UFC 140: Jones vs Machida,2011-12-10,"Toronto, Ontario, Canada",18303,win,John Cholish,Mitch Clarke,John Cholish,Lightweight,f,KO/TKO-Punches,2,4:36
2005,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Jose Aldo,Chad Mendes,Jose Aldo,Featherweight,t,KO/TKO-Knee,1,4:59
2006,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Vitor Belfort,Anthony Johnson,Vitor Belfort,Middleweight,f,SUB-Rear Naked Choke,1,4:49
2007,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Rousimar Palhares,Mike Massenzio,Rousimar Palhares,Middleweight,f,SUB-Heel Hook,1,1:03
2008,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Carlo Prater,Erick Silva,Carlo Prater,Welterweight,f,DQ,1,0:29
2009,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Edson Barboza,Terry Etim,Edson Barboza,Lightweight,f,KO/TKO-Kick,3,2:02
2010,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Thiago Tavares,Sam Stout,Thiago Tavares,Lightweight,f,DEC-Unanimous,3,5:00
2011,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Gabriel Gonzaga,Ednaldo Oliveira,Gabriel Gonzaga,Heavyweight,f,SUB-Rear Naked Choke,1,3:22
2012,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Iuri Alcantara,Michihiro Omigawa,Iuri Alcantara,Featherweight,f,DEC-Unanimous,3,5:00
2013,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Mike Pyle,Ricardo Funch,Mike Pyle,Welterweight,f,KO/TKO-Knees,1,1:22
2014,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",,win,Felipe Arantes,Antonio Carvalho,Felipe Arantes,Featherweight,f,DEC-Unanimous,3,5:00
2015,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Alexander Gustafsson,Thiago Silva,Alexander Gustafsson,Light Heavyweight,f,DEC-Unanimous,3,5:00
2016,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Brian Stann,Alessio Sakara,Brian Stann,Middleweight,f,KO/TKO-Punch,1,2:26
2017,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Siyar Bahadurzada,Paulo Thiago,Siyar Bahadurzada,Welterweight,f,KO/TKO-Punch,1,0:42
2018,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Dennis Siver,Diego Nunes,Dennis Siver,Featherweight,f,DEC-Unanimous,3,5:00
2019,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,John Maguire,DaMarques Johnson,John Maguire,Welterweight,f,SUB-Armbar,2,4:40
2020,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Brad Pickett,Damacio Page,Brad Pickett,Bantamweight,f,SUB-Rear Naked Choke,2,4:05
2021,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,James Head,Papy Abedi,James Head,Welterweight,f,SUB-Rear Naked Choke,1,4:33
2022,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Cyrille Diabate,Tom DeBlass,Cyrille Diabate,Light Heavyweight,f,DEC-Majority,3,5:00
2023,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Francis Carmont,Magnus Cedenblad,Francis Carmont,Middleweight,f,SUB-Rear Naked Choke,2,1:42
2024,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Reza Madadi,Yoislandy Izquierdo,Reza Madadi,Lightweight,f,SUB-Guillotine Choke,2,1:28
2025,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Simeon Thoresen,Besam Yousef,Simeon Thoresen,Welterweight,f,SUB-Rear Naked Choke,2,2:36
2026,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",15428,win,Jason Young,Eric Wisely,Jason Young,Featherweight,f,DEC-Unanimous,3,5:00
2027,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Jon Jones,Rashad Evans,Jon Jones,Light Heavyweight,t,DEC-Unanimous,5,5:00
2028,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Rory MacDonald,Che Mills,Rory MacDonald,Welterweight,f,KO/TKO-Punches,2,2:20
2029,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Alistair Overeem,Brock Lesnar,Alistair Overeem,Heavyweight,f,KO/TKO-Kick,1,2:26
2030,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Ben Rothwell,Brendan Schaub,Ben Rothwell,Heavyweight,f,KO/TKO-Punch,1,1:10
2031,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Nate Diaz,Donald Cerrone,Nate Diaz,Lightweight,f,DEC-Unanimous,3,5:00
2032,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Michael McDonald,Miguel Torres,Michael McDonald,Bantamweight,f,KO/TKO-Punch,1,3:18
2033,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Johny Hendricks,Jon Fitch,Johny Hendricks,Welterweight,f,KO/TKO-Punch,1,0:12
2034,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Eddie Yagin,Mark Hominick,Eddie Yagin,Featherweight,f,DEC-Split,3,5:00
2035,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Alexander Gustafsson,Vladimir Matyushenko,Alexander Gustafsson,Light Heavyweight,f,KO/TKO-Punch,1,2:13
2036,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Mark Bocek,John Alessio,Mark Bocek,Lightweight,f,DEC-Unanimous,3,5:00
2037,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Jimy Hettes,Nam Phan,Jimy Hettes,Featherweight,f,DEC-Unanimous,3,5:00
2038,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Travis Browne,Chad Griggs,Travis Browne,Heavyweight,f,SUB-Arm Triangle,1,2:29
2039,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Ross Pearson,Junior Assuncao,Ross Pearson,Featherweight,f,DEC-Unanimous,3,5:00
2040,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Matt Brown,Stephen Thompson,Matt Brown,Welterweight,f,DEC-Unanimous,3,5:00
2041,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Danny Castillo,Anthony Njokuani,Danny Castillo,Lightweight,f,DEC-Split,3,5:00
2042,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Anthony Njokuani,John Makdessi,Anthony Njokuani,Lightweight,f,DEC-Unanimous,3,5:00
2043,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Dong Hyun Kim,Sean Pierson,Dong Hyun Kim,Welterweight,f,DEC-Unanimous,3,5:00
2044,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Mac Danzig,Efrain Escudero,Mac Danzig,Lightweight,f,DEC-Unanimous,3,5:00
2045,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Jacob Volkmann,Efrain Escudero,Jacob Volkmann,Lightweight,f,DEC-Unanimous,3,5:00
2046,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Chris Clements,Keith Wisniewski,Chris Clements,Welterweight,f,DEC-Split,3,5:00
2047,UFC 141: Lesnar vs Overeem,2011-12-30,"Las Vegas, Nevada, USA",,win,Diego Nunes,Manvel Gamburyan,Diego Nunes,Featherweight,f,DEC-Unanimous,3,5:00
2048,UFC 145: Jones vs Evans,2012-04-21,"Atlanta, Georgia, USA",15545,win,Marcus Brimage,Maximo Blanco,Marcus Brimage,Featherweight,f,DEC-Split,3,5:00
2049,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Nate Diaz,Jim Miller,Nate Diaz,Lightweight,f,SUB-Guillotine Choke,2,4:09
2050,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Johny Hendricks,Josh Koscheck,Johny Hendricks,Welterweight,f,DEC-Split,3,5:00
2051,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Alan Belcher,Rousimar Palhares,Alan Belcher,Middleweight,f,KO/TKO-Punches,1,4:18
2052,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Lavar Johnson,Pat Barry,Lavar Johnson,Heavyweight,f,KO/TKO-Punches,1,4:38
2053,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Michael Johnson,Tony Ferguson,Michael Johnson,Lightweight,f,DEC-Unanimous,3,5:00
2054,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,John Dodson,Tim Elliott,John Dodson,Flyweight,f,DEC-Unanimous,3,5:00
2055,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,John Hathaway,Pascal Krauss,John Hathaway,Welterweight,f,DEC-Unanimous,3,5:00
2056,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Louis Gaudinot,John Lineker,Louis Gaudinot,Flyweight,f,SUB-Guillotine Choke,2,4:54
2057,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Danny Castillo,John Cholish,Danny Castillo,Lightweight,f,DEC-Unanimous,3,5:00
2058,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Dennis Bermudez,Pablo Garza,Dennis Bermudez,Featherweight,f,DEC-Unanimous,3,5:00
2059,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Roland Delorme,Nick Denis,Roland Delorme,Bantamweight,f,SUB-Rear Naked Choke,1,4:59
2060,UFC on FOX: Diaz vs Miller,2012-05-05,"East Rutherford, New Jersey, USA",10788,win,Karlos Vemola,Mike Massenzio,Karlos Vemola,Middleweight,f,SUB-Rear Naked Choke,2,1:07
2061,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Chan Sung Jung,Dustin Poirier,Chan Sung Jung,Featherweight,f,SUB-D'Arce Choke,4,1:07
2062,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Amir Sadollah,Jorge Lopez,Amir Sadollah,Welterweight,f,DEC-Split,3,5:00
2063,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Donald Cerrone,Jeremy Stephens,Donald Cerrone,Lightweight,f,DEC-Unanimous,3,5:00
2064,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Yves Jabouin,Jeff Hougland,Yves Jabouin,Bantamweight,f,DEC-Unanimous,3,5:00
2065,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Igor Pokrajac,Fabio Maldonado,Igor Pokrajac,Light Heavyweight,f,DEC-Unanimous,3,5:00
2066,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Tom Lawlor,Jason MacDonald,Tom Lawlor,Middleweight,f,KO/TKO-Punch,1,0:50
2067,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Brad Tavares,Dongi Yang,Brad Tavares,Middleweight,f,DEC-Unanimous,3,5:00
2068,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Cody McKenzie,Marcus LeVesseur,Cody McKenzie,Lightweight,f,SUB-Guillotine Choke,1,3:05
2069,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,TJ Grant,Carlo Prater,TJ Grant,Lightweight,f,DEC-Unanimous,3,5:00
2070,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Rafael Dos Anjos,Kamal Shalorus,Rafael Dos Anjos,Lightweight,f,SUB-Rear Naked Choke,1,1:40
2071,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Johnny Eduardo,Jeff Curran,Johnny Eduardo,Bantamweight,f,DEC-Unanimous,3,5:00
2072,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,"Fairfax, Virginia, USA",6668,win,Francisco Rivera,Alex Soto,Francisco Rivera,Bantamweight,f,DEC-Unanimous,3,5:00
2073,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Jim Miller,Melvin Guillard,Jim Miller,Lightweight,f,SUB-Rear Naked Choke,1,3:04
2074,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Josh Neer,Duane Ludwig,Josh Neer,Welterweight,f,SUB-Guillotine Choke,1,3:04
2075,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Mike Easton,Jared Papazian,Mike Easton,Bantamweight,f,DEC-Majority,3,5:00
2076,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Pat Barry,Christian Morecraft,Pat Barry,Heavyweight,f,KO/TKO-Punch,1,3:38
2077,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Jorge Rivera,Eric Schafer,Jorge Rivera,Middleweight,f,KO/TKO-Punches,2,1:31
2078,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Khabib Nurmagomedov,Kamal Shalorus,Khabib Nurmagomedov,Lightweight,f,SUB-Rear Naked Choke,3,2:08
2079,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Charlie Brenneman,Daniel Roberts,Charlie Brenneman,Welterweight,f,DEC-Unanimous,3,5:00
2080,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Fabricio Camoes,Tommy Hayden,Fabricio Camoes,Lightweight,f,SUB-Rear Naked Choke,1,4:03
2081,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Daniel Pineda,Pat Schilling,Daniel Pineda,Featherweight,f,SUB-Rear Naked Choke,1,1:37
2082,UFC on FX: Guillard vs Miller,2012-01-20,"Nashville, Tennessee, USA",,win,Nick Denis,Joseph Sandoval,Nick Denis,Bantamweight,f,KO/TKO-Elbows,1,0:22
2083,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Junior Dos Santos,Frank Mir,Junior Dos Santos,Heavyweight,t,KO/TKO-Punch,2,3:04
2084,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Cain Velasquez,Antonio Silva,Cain Velasquez,Heavyweight,f,KO/TKO-Punches,1,3:36
2085,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Roy Nelson,Dave Herman,Roy Nelson,Heavyweight,f,KO/TKO-Punch,1,0:51
2086,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Stipe Miocic,Shane del Rosario,Stipe Miocic,Heavyweight,f,KO/TKO-Elbows,2,3:14
2087,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Stefan Struve,Lavar Johnson,Stefan Struve,Heavyweight,f,SUB-Armbar,1,1:05
2088,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Darren Elkins,Diego Brandao,Darren Elkins,Featherweight,f,DEC-Unanimous,3,5:00
2089,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Jamie Varner,Edson Barboza,Jamie Varner,Lightweight,f,KO/TKO-Punches,1,3:23
2090,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,CB Dollaway,Jason Miller,CB Dollaway,Middleweight,f,DEC-Unanimous,3,5:00
2091,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Dan Hardy,Duane Ludwig,Dan Hardy,Welterweight,f,KO/TKO-Punch,1,3:51
2092,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Paul Sass,Jacob Volkmann,Paul Sass,Lightweight,f,SUB-Triangle Choke,1,1:54
2093,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Glover Teixeira,Kyle Kingsbury,Glover Teixeira,Light Heavyweight,f,SUB-Arm Triangle,1,1:53
2094,UFC 146: Dos Santos vs Mir,2012-05-26,"Las Vegas, Nevada, USA",14674,win,Mike Brown,Daniel Pineda,Mike Brown,Featherweight,f,DEC-Unanimous,3,5:00
2095,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Martin Kampmann,Jake Ellenberger,Martin Kampmann,Welterweight,f,KO/TKO-Knee,2,1:40
2096,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Michael Chiesa,Al Iaquinta,Michael Chiesa,Lightweight,t,SUB-Rear Naked Choke,1,2:47
2097,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Charles Oliveira,Jonathan Brookins,Charles Oliveira,Featherweight,f,SUB-Guillotine Choke,2,2:42
2098,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Max Holloway,Pat Schilling,Max Holloway,Featherweight,f,DEC-Unanimous,3,5:00
2099,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Justin Lawrence,John Cofer,Justin Lawrence,Lightweight,f,KO/TKO-Kick,3,0:19
2100,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Daron Cruickshank,Chris Tickle,Daron Cruickshank,Lightweight,f,DEC-Unanimous,3,5:00
2101,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Myles Jury,Chris Saunders,Myles Jury,Lightweight,f,SUB-Guillotine Choke,1,4:03
2102,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Sam Sicilia,Cristiano Marcello,Sam Sicilia,Lightweight,f,KO/TKO-Knee,2,2:53
2103,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Joe Proctor,Jeremy Larsen,Joe Proctor,Lightweight,f,KO/TKO-Knee,1,1:59
2104,The Ultimate Fighter LIVE Finale,2012-06-01,"Las Vegas, Nevada, USA",1628,win,Erik Perez,John Albert,Erik Perez,Bantamweight,f,SUB-Armbar,1,4:18
2105,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Demetrious Johnson,Ian McCall,Demetrious Johnson,Flyweight,f,DEC-Unanimous,3,5:00
2106,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Erick Silva,Charlie Brenneman,Erick Silva,Welterweight,f,SUB-Rear Naked Choke,1,4:33
2107,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Mike Pyle,Josh Neer,Mike Pyle,Welterweight,f,KO/TKO-Punch,1,4:56
2108,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Eddie Wineland,Scott Jorgensen,Eddie Wineland,Bantamweight,f,KO/TKO-Punch,2,4:10
2109,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Mike Pierce,Carlos Eduardo Rocha,Mike Pierce,Welterweight,f,DEC-Unanimous,3,5:00
2110,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Seth Baczynski,Lance Benoist,Seth Baczynski,Welterweight,f,DEC-Split,3,5:00
2111,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Matt Grice,Leonard Garcia,Matt Grice,Featherweight,f,DEC-Unanimous,3,5:00
2112,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Dustin Pague,Jared Papazian,Dustin Pague,Bantamweight,f,SUB-Rear Naked Choke,1,3:21
2113,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Tim Means,Justin Salas,Tim Means,Lightweight,f,KO/TKO-Punches,1,1:06
2114,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Buddy Roberts,Caio Magalhaes,Buddy Roberts,Middleweight,f,DEC-Unanimous,3,5:00
2115,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Henry Martinez,Bernardo Magalhaes,Henry Martinez,Lightweight,f,DEC-Split,3,5:00
2116,UFC on FX: Johnson vs McCall,2012-06-08,"Sunrise, Florida, USA",6635,win,Sean Pierson,Jake Hecht,Sean Pierson,Welterweight,f,DEC-Unanimous,3,5:00
2117,UFC on FX: Maynard vs Guida,2012-06-22,"Atlantic City, New Jersey, USA",4652,win,Gray Maynard,Clay Guida,Gray Maynard,Lightweight,f,DEC-Split,5,5:00
